"latitude","longitude","acq_date","cluster"
-37.186459,149.706161,"1/4/2020",1
-37.187092,149.711884,"1/4/2020",1
-37.187717,149.717545,"1/4/2020",1
-37.188362,149.723358,"1/4/2020",1
-37.189045,149.729507,"1/4/2020",1
-37.189777,149.73613,"1/4/2020",1
-37.191311,149.749924,"1/4/2020",1
-37.19202,149.756317,"1/4/2020",1
-37.192726,149.762695,"1/4/2020",1
-37.193428,149.769058,"1/4/2020",1
-37.19413,149.77536,"1/4/2020",1
-37.194813,149.78157,"1/4/2020",1
-37.195488,149.787689,"1/4/2020",1
-37.196178,149.793945,"1/4/2020",1
-37.196873,149.800247,"1/4/2020",1
-37.197571,149.80658,"1/4/2020",1
-37.19828,149.813004,"1/4/2020",1
-37.198975,149.819321,"1/4/2020",1
-37.199673,149.825653,"1/4/2020",1
-37.200363,149.831924,"1/4/2020",1
-37.214062,149.957123,"1/4/2020",1
-37.21476,149.963516,"1/4/2020",1
-37.216179,149.976547,"1/4/2020",1
-37.216877,149.982971,"1/4/2020",1
-37.217575,149.989395,"1/4/2020",1
-37.218258,149.995667,"1/4/2020",1
-37.133987,149.242264,"1/4/2020",1
-37.134647,149.248016,"1/4/2020",1
-37.136723,149.266022,"1/4/2020",1
-37.21339,149.950912,"1/4/2020",1
-37.215469,149.970047,"1/4/2020",1
-36.809132,146.644012,"1/4/2020",2
-36.809776,146.648651,"1/4/2020",2
-36.810421,146.653336,"1/4/2020",2
-36.811073,146.658066,"1/4/2020",2
-36.816059,146.694412,"1/4/2020",2
-37.1413,149.27182,"1/4/2020",1
-37.142014,149.277969,"1/4/2020",1
-37.142708,149.284012,"1/4/2020",1
-37.143394,149.289963,"1/4/2020",1
-37.144073,149.295883,"1/4/2020",1
-37.144775,149.301987,"1/4/2020",1
-37.14547,149.308075,"1/4/2020",1
-37.146172,149.314133,"1/4/2020",1
-37.146858,149.32016,"1/4/2020",1
-37.147526,149.325943,"1/4/2020",1
-37.148178,149.33165,"1/4/2020",1
-37.14883,149.337402,"1/4/2020",1
-37.149513,149.343323,"1/4/2020",1
-37.150166,149.349045,"1/4/2020",1
-37.150799,149.354599,"1/4/2020",1
-37.151443,149.36026,"1/4/2020",1
-37.152122,149.366196,"1/4/2020",1
-37.152817,149.372269,"1/4/2020",1
-37.153492,149.378174,"1/4/2020",1
-37.154171,149.384125,"1/4/2020",1
-37.15826,149.420044,"1/4/2020",1
-37.158955,149.426132,"1/4/2020",1
-37.159637,149.432159,"1/4/2020",1
-37.16032,149.438126,"1/4/2020",1
-37.161011,149.444229,"1/4/2020",1
-37.161705,149.450348,"1/4/2020",1
-37.162395,149.456436,"1/4/2020",1
-37.163094,149.462555,"1/4/2020",1
-37.163769,149.468536,"1/4/2020",1
-37.164433,149.47438,"1/4/2020",1
-37.165092,149.480209,"1/4/2020",1
-37.165749,149.486069,"1/4/2020",1
-37.166424,149.491989,"1/4/2020",1
-37.167091,149.497925,"1/4/2020",1
-37.167759,149.503799,"1/4/2020",1
-37.168407,149.509552,"1/4/2020",1
-37.169067,149.515396,"1/4/2020",1
-37.169743,149.521378,"1/4/2020",1
-37.170429,149.527451,"1/4/2020",1
-37.171127,149.533646,"1/4/2020",1
-37.171841,149.539963,"1/4/2020",1
-37.172558,149.546295,"1/4/2020",1
-37.173252,149.552505,"1/4/2020",1
-37.173962,149.558746,"1/4/2020",1
-37.174656,149.564941,"1/4/2020",1
-37.175339,149.571045,"1/4/2020",1
-37.176044,149.577271,"1/4/2020",1
-37.176712,149.583267,"1/4/2020",1
-37.177387,149.589279,"1/4/2020",1
-37.178097,149.595551,"1/4/2020",1
-37.178764,149.601501,"1/4/2020",1
-37.17942,149.607376,"1/4/2020",1
-37.180096,149.613403,"1/4/2020",1
-37.180817,149.619858,"1/4/2020",1
-37.181496,149.625885,"1/4/2020",1
-37.182789,149.637421,"1/4/2020",1
-37.187695,149.681381,"1/4/2020",1
-37.188408,149.687775,"1/4/2020",1
-37.189064,149.693649,"1/4/2020",1
-37.189735,149.699661,"1/4/2020",1
-37.190399,149.705658,"1/4/2020",1
-37.191048,149.711472,"1/4/2020",1
-37.191689,149.71727,"1/4/2020",1
-37.192348,149.723175,"1/4/2020",1
-37.19302,149.729248,"1/4/2020",1
-37.193779,149.736038,"1/4/2020",1
-37.194542,149.742935,"1/4/2020",1
-37.195271,149.749466,"1/4/2020",1
-37.195969,149.755768,"1/4/2020",1
-37.196678,149.762146,"1/4/2020",1
-37.197376,149.768463,"1/4/2020",1
-37.198071,149.774765,"1/4/2020",1
-37.198757,149.78096,"1/4/2020",1
-37.19944,149.787109,"1/4/2020",1
-37.200123,149.793304,"1/4/2020",1
-37.200825,149.799622,"1/4/2020",1
-37.20153,149.80603,"1/4/2020",1
-37.202229,149.812378,"1/4/2020",1
-37.202927,149.81868,"1/4/2020",1
-37.203632,149.825089,"1/4/2020",1
-37.204323,149.831329,"1/4/2020",1
-37.205006,149.837555,"1/4/2020",1
-37.205696,149.843796,"1/4/2020",1
-37.20639,149.850113,"1/4/2020",1
-37.207085,149.856384,"1/4/2020",1
-37.20776,149.862579,"1/4/2020",1
-37.209141,149.875153,"1/4/2020",1
-37.209827,149.881378,"1/4/2020",1
-37.21804,149.956482,"1/4/2020",1
-37.218727,149.962738,"1/4/2020",1
-37.21944,149.969269,"1/4/2020",1
-37.22015,149.9758,"1/4/2020",1
-37.220844,149.982193,"1/4/2020",1
-37.221539,149.988571,"1/4/2020",1
-37.222233,149.994949,"1/4/2020",1
-37.137154,149.235809,"1/4/2020",1
-37.137817,149.241592,"1/4/2020",1
-37.139832,149.259048,"1/4/2020",1
-37.140556,149.265335,"1/4/2020",1
-37.155544,149.396194,"1/4/2020",1
-37.156902,149.408112,"1/4/2020",1
-37.157574,149.414017,"1/4/2020",1
-37.217381,149.950378,"1/4/2020",1
-36.812569,146.643204,"1/4/2020",2
-36.813213,146.647873,"1/4/2020",2
-36.813869,146.652618,"1/4/2020",2
-36.814526,146.657364,"1/4/2020",2
-36.815166,146.662033,"1/4/2020",2
-36.818268,146.684647,"1/4/2020",2
-36.81889,146.689178,"1/4/2020",2
-36.819504,146.693665,"1/4/2020",2
-36.820133,146.698212,"1/4/2020",2
-37.145145,149.271149,"1/4/2020",1
-37.145855,149.277313,"1/4/2020",1
-37.146545,149.28331,"1/4/2020",1
-37.147224,149.2892,"1/4/2020",1
-37.147903,149.295105,"1/4/2020",1
-37.148602,149.301193,"1/4/2020",1
-37.149307,149.307327,"1/4/2020",1
-37.150013,149.313461,"1/4/2020",1
-37.150711,149.319504,"1/4/2020",1
-37.151371,149.325272,"1/4/2020",1
-37.152023,149.330978,"1/4/2020",1
-37.152691,149.336792,"1/4/2020",1
-37.153362,149.342651,"1/4/2020",1
-37.154018,149.348373,"1/4/2020",1
-37.158024,149.383438,"1/4/2020",1
-37.158714,149.389481,"1/4/2020",1
-37.159412,149.395569,"1/4/2020",1
-37.16214,149.419495,"1/4/2020",1
-37.162846,149.425644,"1/4/2020",1
-37.163536,149.431732,"1/4/2020",1
-37.164215,149.437668,"1/4/2020",1
-37.164906,149.443771,"1/4/2020",1
-37.165596,149.449844,"1/4/2020",1
-37.166286,149.455887,"1/4/2020",1
-37.166977,149.46196,"1/4/2020",1
-37.167652,149.467911,"1/4/2020",1
-37.168316,149.47377,"1/4/2020",1
-37.168976,149.479599,"1/4/2020",1
-37.16964,149.485458,"1/4/2020",1
-37.170307,149.491348,"1/4/2020",1
-37.170975,149.497269,"1/4/2020",1
-37.17165,149.503189,"1/4/2020",1
-37.172302,149.508972,"1/4/2020",1
-37.172955,149.514725,"1/4/2020",1
-37.173615,149.520615,"1/4/2020",1
-37.174301,149.526672,"1/4/2020",1
-37.174999,149.532837,"1/4/2020",1
-37.175713,149.539108,"1/4/2020",1
-37.176453,149.54567,"1/4/2020",1
-37.177166,149.552002,"1/4/2020",1
-37.177872,149.558228,"1/4/2020",1
-37.178562,149.564362,"1/4/2020",1
-37.179237,149.570343,"1/4/2020",1
-37.179935,149.576569,"1/4/2020",1
-37.180614,149.582611,"1/4/2020",1
-37.181293,149.588623,"1/4/2020",1
-37.182003,149.594925,"1/4/2020",1
-37.182671,149.600861,"1/4/2020",1
-37.183331,149.60675,"1/4/2020",1
-37.184006,149.612762,"1/4/2020",1
-37.184734,149.619263,"1/4/2020",1
-37.185425,149.625381,"1/4/2020",1
-37.186726,149.637009,"1/4/2020",1
-37.190895,149.674255,"1/4/2020",1
-37.191616,149.680695,"1/4/2020",1
-37.192333,149.687088,"1/4/2020",1
-37.193008,149.693192,"1/4/2020",1
-37.193684,149.699203,"1/4/2020",1
-37.194344,149.705185,"1/4/2020",1
-37.195004,149.711075,"1/4/2020",1
-37.195656,149.716965,"1/4/2020",1
-37.19632,149.722916,"1/4/2020",1
-37.196995,149.728989,"1/4/2020",1
-37.197754,149.735764,"1/4/2020",1
-37.198505,149.742493,"1/4/2020",1
-37.199226,149.748962,"1/4/2020",1
-37.199917,149.755264,"1/4/2020",1
-37.200623,149.761536,"1/4/2020",1
-37.201317,149.767838,"1/4/2020",1
-37.202019,149.774139,"1/4/2020",1
-37.202709,149.780365,"1/4/2020",1
-37.2034,149.786591,"1/4/2020",1
-37.204079,149.792709,"1/4/2020",1
-37.204769,149.798965,"1/4/2020",1
-37.205479,149.805374,"1/4/2020",1
-37.206173,149.811615,"1/4/2020",1
-37.206871,149.817978,"1/4/2020",1
-37.207577,149.824356,"1/4/2020",1
-37.208279,149.830704,"1/4/2020",1
-37.208969,149.836945,"1/4/2020",1
-37.210354,149.849533,"1/4/2020",1
-37.21104,149.855774,"1/4/2020",1
-37.211716,149.861893,"1/4/2020",1
-37.221371,149.94989,"1/4/2020",1
-37.222023,149.955872,"1/4/2020",1
-37.222694,149.96199,"1/4/2020",1
-37.223412,149.968552,"1/4/2020",1
-37.224129,149.975128,"1/4/2020",1
-37.224831,149.981567,"1/4/2020",1
-37.225517,149.987854,"1/4/2020",1
-37.226208,149.994171,"1/4/2020",1
-37.140976,149.235123,"1/4/2020",1
-37.144394,149.264709,"1/4/2020",1
-37.154659,149.353973,"1/4/2020",1
-37.155312,149.359665,"1/4/2020",1
-37.155987,149.365601,"1/4/2020",1
-37.157349,149.377502,"1/4/2020",1
-37.160099,149.40155,"1/4/2020",1
-37.161453,149.413437,"1/4/2020",1
-36.816002,146.642365,"1/4/2020",2
-36.816654,146.647079,"1/4/2020",2
-36.818619,146.661316,"1/4/2020",2
-36.821716,146.683868,"1/4/2020",2
-37.148968,149.270386,"1/4/2020",1
-37.149677,149.27655,"1/4/2020",1
-37.150375,149.282562,"1/4/2020",1
-37.151054,149.288467,"1/4/2020",1
-37.151733,149.294327,"1/4/2020",1
-37.152431,149.300385,"1/4/2020",1
-37.153145,149.306564,"1/4/2020",1
-37.153862,149.31279,"1/4/2020",1
-37.15456,149.318832,"1/4/2020",1
-37.155224,149.324631,"1/4/2020",1
-37.155876,149.330338,"1/4/2020",1
-37.156555,149.336197,"1/4/2020",1
-37.157219,149.34201,"1/4/2020",1
-37.157875,149.347748,"1/4/2020",1
-37.159199,149.359299,"1/4/2020",1
-37.166027,149.418961,"1/4/2020",1
-37.166733,149.425186,"1/4/2020",1
-37.167435,149.43129,"1/4/2020",1
-37.16811,149.43721,"1/4/2020",1
-37.168804,149.443298,"1/4/2020",1
-37.169491,149.449326,"1/4/2020",1
-37.170174,149.455338,"1/4/2020",1
-37.170864,149.46138,"1/4/2020",1
-37.171528,149.467239,"1/4/2020",1
-37.172192,149.473068,"1/4/2020",1
-37.172855,149.478943,"1/4/2020",1
-37.173527,149.484818,"1/4/2020",1
-37.174202,149.490784,"1/4/2020",1
-37.174885,149.496811,"1/4/2020",1
-37.17556,149.502747,"1/4/2020",1
-37.176205,149.508438,"1/4/2020",1
-37.176838,149.514069,"1/4/2020",1
-37.177483,149.51976,"1/4/2020",1
-37.178169,149.525818,"1/4/2020",1
-37.178871,149.532028,"1/4/2020",1
-37.179573,149.538254,"1/4/2020",1
-37.180332,149.544922,"1/4/2020",1
-37.181057,149.551315,"1/4/2020",1
-37.181763,149.557556,"1/4/2020",1
-37.182453,149.56369,"1/4/2020",1
-37.18314,149.569733,"1/4/2020",1
-37.184525,149.581985,"1/4/2020",1
-37.185196,149.587967,"1/4/2020",1
-37.185902,149.594223,"1/4/2020",1
-37.18792,149.612152,"1/4/2020",1
-37.188652,149.618668,"1/4/2020",1
-37.189346,149.624847,"1/4/2020",1
-37.19001,149.630753,"1/4/2020",1
-37.190655,149.636536,"1/4/2020",1
-37.193382,149.660828,"1/4/2020",1
-37.194092,149.667175,"1/4/2020",1
-37.194817,149.67363,"1/4/2020",1
-37.195538,149.680023,"1/4/2020",1
-37.196259,149.686462,"1/4/2020",1
-37.196949,149.692657,"1/4/2020",1
-37.197617,149.698624,"1/4/2020",1
-37.198273,149.704498,"1/4/2020",1
-37.198933,149.710419,"1/4/2020",1
-37.199596,149.716415,"1/4/2020",1
-37.20171,149.735321,"1/4/2020",1
-37.20245,149.741974,"1/4/2020",1
-37.203167,149.748398,"1/4/2020",1
-37.203873,149.75473,"1/4/2020",1
-37.204567,149.760971,"1/4/2020",1
-37.205261,149.767197,"1/4/2020",1
-37.205956,149.773483,"1/4/2020",1
-37.206657,149.779755,"1/4/2020",1
-37.207348,149.786026,"1/4/2020",1
-37.208023,149.792084,"1/4/2020",1
-37.210098,149.810822,"1/4/2020",1
-37.210804,149.8172,"1/4/2020",1
-37.211521,149.823624,"1/4/2020",1
-37.212231,149.830048,"1/4/2020",1
-37.224674,149.943054,"1/4/2020",1
-37.225342,149.949158,"1/4/2020",1
-37.226002,149.955231,"1/4/2020",1
-37.226665,149.961288,"1/4/2020",1
-37.227394,149.967911,"1/4/2020",1
-37.228115,149.974518,"1/4/2020",1
-37.228821,149.980972,"1/4/2020",1
-37.229504,149.987198,"1/4/2020",1
-37.23019,149.993484,"1/4/2020",1
-37.230877,149.999786,"1/4/2020",1
-37.14679,149.251602,"1/4/2020",1
-37.148224,149.263962,"1/4/2020",1
-37.158535,149.353485,"1/4/2020",1
-37.15987,149.365143,"1/4/2020",1
-37.162579,149.388809,"1/4/2020",1
-37.16328,149.394943,"1/4/2020",1
-36.81879,146.636887,"1/4/2020",2
-36.820084,146.646271,"1/4/2020",2
-37.152042,149.263138,"1/4/2020",1
-37.152786,149.269531,"1/4/2020",1
-37.153507,149.275757,"1/4/2020",1
-37.154209,149.281815,"1/4/2020",1
-37.154892,149.287766,"1/4/2020",1
-37.155575,149.293655,"1/4/2020",1
-37.156273,149.299698,"1/4/2020",1
-37.156986,149.305878,"1/4/2020",1
-37.157707,149.312088,"1/4/2020",1
-37.158409,149.318161,"1/4/2020",1
-37.159081,149.32402,"1/4/2020",1
-37.15974,149.329742,"1/4/2020",1
-37.160412,149.335587,"1/4/2020",1
-37.161072,149.341354,"1/4/2020",1
-37.161736,149.347122,"1/4/2020",1
-37.169212,149.412338,"1/4/2020",1
-37.169914,149.418457,"1/4/2020",1
-37.170628,149.424683,"1/4/2020",1
-37.171326,149.430786,"1/4/2020",1
-37.172005,149.436737,"1/4/2020",1
-37.172695,149.442764,"1/4/2020",1
-37.173374,149.44873,"1/4/2020",1
-37.174049,149.454651,"1/4/2020",1
-37.174725,149.460571,"1/4/2020",1
-37.175392,149.466431,"1/4/2020",1
-37.176056,149.47229,"1/4/2020",1
-37.176731,149.47818,"1/4/2020",1
-37.177406,149.484161,"1/4/2020",1
-37.178097,149.49025,"1/4/2020",1
-37.178791,149.496323,"1/4/2020",1
-37.179466,149.502258,"1/4/2020",1
-37.180099,149.507858,"1/4/2020",1
-37.180721,149.513382,"1/4/2020",1
-37.181377,149.51918,"1/4/2020",1
-37.182079,149.52533,"1/4/2020",1
-37.182774,149.531479,"1/4/2020",1
-37.183437,149.537338,"1/4/2020",1
-37.184185,149.5439,"1/4/2020",1
-37.184925,149.5504,"1/4/2020",1
-37.185638,149.556732,"1/4/2020",1
-37.186344,149.562943,"1/4/2020",1
-37.190491,149.59964,"1/4/2020",1
-37.191162,149.605606,"1/4/2020",1
-37.191853,149.61171,"1/4/2020",1
-37.192574,149.618118,"1/4/2020",1
-37.193268,149.624313,"1/4/2020",1
-37.193935,149.630219,"1/4/2020",1
-37.195271,149.64209,"1/4/2020",1
-37.195961,149.648239,"1/4/2020",1
-37.19664,149.654297,"1/4/2020",1
-37.197315,149.660339,"1/4/2020",1
-37.199459,149.679428,"1/4/2020",1
-37.200184,149.685883,"1/4/2020",1
-37.200874,149.692032,"1/4/2020",1
-37.201534,149.697922,"1/4/2020",1
-37.202179,149.70372,"1/4/2020",1
-37.204903,149.728043,"1/4/2020",1
-37.20639,149.741364,"1/4/2020",1
-37.207104,149.747757,"1/4/2020",1
-37.207809,149.754089,"1/4/2020",1
-37.208508,149.760345,"1/4/2020",1
-37.209202,149.766571,"1/4/2020",1
-37.209896,149.772797,"1/4/2020",1
-37.210602,149.779129,"1/4/2020",1
-37.211296,149.785385,"1/4/2020",1
-37.211979,149.791504,"1/4/2020",1
-37.214039,149.810089,"1/4/2020",1
-37.214745,149.816437,"1/4/2020",1
-37.215458,149.822876,"1/4/2020",1
-37.216183,149.829391,"1/4/2020",1
-37.228657,149.942459,"1/4/2020",1
-37.229317,149.948486,"1/4/2020",1
-37.229988,149.95462,"1/4/2020",1
-37.230659,149.960754,"1/4/2020",1
-37.231377,149.9673,"1/4/2020",1
-37.232109,149.973938,"1/4/2020",1
-37.232838,149.980591,"1/4/2020",1
-37.233517,149.986801,"1/4/2020",1
-37.23418,149.992889,"1/4/2020",1
-37.234859,149.999115,"1/4/2020",1
-37.14864,149.233734,"1/4/2020",1
-37.150623,149.250931,"1/4/2020",1
-37.151314,149.256866,"1/4/2020",1
-37.162411,149.353012,"1/4/2020",1
-37.168537,149.406433,"1/4/2020",1
-37.153797,149.244537,"1/4/2020",1
-37.155144,149.256149,"1/4/2020",1
-37.155872,149.262405,"1/4/2020",1
-37.15662,149.26886,"1/4/2020",1
-37.157345,149.275101,"1/4/2020",1
-37.158051,149.281128,"1/4/2020",1
-37.158737,149.287094,"1/4/2020",1
-37.159428,149.293076,"1/4/2020",1
-37.16013,149.299133,"1/4/2020",1
-37.160835,149.305222,"1/4/2020",1
-37.161549,149.311386,"1/4/2020",1
-37.162254,149.317474,"1/4/2020",1
-37.162933,149.32338,"1/4/2020",1
-37.163597,149.329102,"1/4/2020",1
-37.164261,149.3349,"1/4/2020",1
-37.164921,149.340622,"1/4/2020",1
-37.172417,149.405884,"1/4/2020",1
-37.173103,149.411865,"1/4/2020",1
-37.173805,149.417999,"1/4/2020",1
-37.174515,149.424149,"1/4/2020",1
-37.175205,149.430191,"1/4/2020",1
-37.175888,149.436172,"1/4/2020",1
-37.176575,149.442154,"1/4/2020",1
-37.17725,149.44809,"1/4/2020",1
-37.177917,149.453949,"1/4/2020",1
-37.178585,149.459778,"1/4/2020",1
-37.179245,149.465607,"1/4/2020",1
-37.17992,149.471497,"1/4/2020",1
-37.180592,149.477386,"1/4/2020",1
-37.181282,149.483444,"1/4/2020",1
-37.18198,149.489578,"1/4/2020",1
-37.182682,149.495728,"1/4/2020",1
-37.183346,149.501572,"1/4/2020",1
-37.183975,149.507141,"1/4/2020",1
-37.184593,149.512619,"1/4/2020",1
-37.185287,149.518707,"1/4/2020",1
-37.186005,149.524979,"1/4/2020",1
-37.18668,149.530975,"1/4/2020",1
-37.187313,149.536545,"1/4/2020",1
-37.188042,149.542953,"1/4/2020",1
-37.188797,149.549576,"1/4/2020",1
-37.189522,149.555954,"1/4/2020",1
-37.190235,149.562256,"1/4/2020",1
-37.193722,149.593033,"1/4/2020",1
-37.194405,149.599045,"1/4/2020",1
-37.19508,149.605026,"1/4/2020",1
-37.195778,149.611252,"1/4/2020",1
-37.196495,149.617569,"1/4/2020",1
-37.199894,149.647736,"1/4/2020",1
-37.200573,149.653809,"1/4/2020",1
-37.201252,149.659836,"1/4/2020",1
-37.204121,149.685272,"1/4/2020",1
-37.204807,149.691452,"1/4/2020",1
-37.205463,149.697311,"1/4/2020",1
-37.206112,149.703094,"1/4/2020",1
-37.206783,149.709106,"1/4/2020",1
-37.208153,149.721344,"1/4/2020",1
-37.208843,149.727493,"1/4/2020",1
-37.211033,149.74707,"1/4/2020",1
-37.211742,149.753403,"1/4/2020",1
-37.212456,149.759735,"1/4/2020",1
-37.21315,149.765976,"1/4/2020",1
-37.213829,149.772095,"1/4/2020",1
-37.215248,149.78479,"1/4/2020",1
-37.215927,149.790939,"1/4/2020",1
-37.217979,149.809387,"1/4/2020",1
-37.218693,149.815781,"1/4/2020",1
-37.21941,149.82222,"1/4/2020",1
-37.220127,149.828705,"1/4/2020",1
-37.220837,149.835052,"1/4/2020",1
-37.23262,149.941742,"1/4/2020",1
-37.233307,149.947952,"1/4/2020",1
-37.233978,149.954071,"1/4/2020",1
-37.234673,149.960403,"1/4/2020",1
-37.235394,149.966949,"1/4/2020",1
-37.236126,149.973587,"1/4/2020",1
-37.238178,149.99234,"1/4/2020",1
-37.238869,149.998627,"1/4/2020",1
-37.152462,149.233017,"1/4/2020",1
-37.153137,149.238831,"1/4/2020",1
-37.154461,149.250244,"1/4/2020",1
-37.165581,149.346375,"1/4/2020",1
-37.157623,149.243805,"1/4/2020",1
-37.158981,149.255493,"1/4/2020",1
-37.159718,149.261826,"1/4/2020",1
-37.160473,149.268311,"1/4/2020",1
-37.161198,149.27449,"1/4/2020",1
-37.161888,149.280472,"1/4/2020",1
-37.162582,149.286438,"1/4/2020",1
-37.16328,149.292496,"1/4/2020",1
-37.163982,149.298538,"1/4/2020",1
-37.164677,149.30455,"1/4/2020",1
-37.165394,149.310684,"1/4/2020",1
-37.1661,149.316772,"1/4/2020",1
-37.166782,149.322708,"1/4/2020",1
-37.167446,149.32843,"1/4/2020",1
-37.168098,149.334106,"1/4/2020",1
-37.168751,149.339813,"1/4/2020",1
-37.169422,149.345612,"1/4/2020",1
-37.176292,149.405273,"1/4/2020",1
-37.176998,149.411423,"1/4/2020",1
-37.177704,149.417572,"1/4/2020",1
-37.178398,149.423615,"1/4/2020",1
-37.179081,149.429565,"1/4/2020",1
-37.179764,149.435516,"1/4/2020",1
-37.180443,149.441467,"1/4/2020",1
-37.181114,149.447357,"1/4/2020",1
-37.181782,149.453171,"1/4/2020",1
-37.182442,149.458954,"1/4/2020",1
-37.183102,149.464752,"1/4/2020",1
-37.183773,149.470612,"1/4/2020",1
-37.184448,149.476562,"1/4/2020",1
-37.185146,149.482635,"1/4/2020",1
-37.185856,149.488861,"1/4/2020",1
-37.186569,149.495087,"1/4/2020",1
-37.187233,149.500916,"1/4/2020",1
-37.187855,149.506424,"1/4/2020",1
-37.188473,149.511856,"1/4/2020",1
-37.189178,149.518066,"1/4/2020",1
-37.189907,149.52446,"1/4/2020",1
-37.190594,149.530502,"1/4/2020",1
-37.191235,149.536118,"1/4/2020",1
-37.191952,149.542419,"1/4/2020",1
-37.194134,149.561569,"1/4/2020",1
-37.197632,149.592422,"1/4/2020",1
-37.198318,149.59845,"1/4/2020",1
-37.199001,149.604523,"1/4/2020",1
-37.199711,149.610764,"1/4/2020",1
-37.200413,149.616989,"1/4/2020",1
-37.204514,149.653305,"1/4/2020",1
-37.205189,149.659332,"1/4/2020",1
-37.205872,149.665405,"1/4/2020",1
-37.208031,149.684525,"1/4/2020",1
-37.208733,149.690781,"1/4/2020",1
-37.209408,149.696808,"1/4/2020",1
-37.210064,149.702682,"1/4/2020",1
-37.210739,149.708679,"1/4/2020",1
-37.21209,149.720764,"1/4/2020",1
-37.21497,149.746399,"1/4/2020",1
-37.215675,149.752686,"1/4/2020",1
-37.216389,149.759109,"1/4/2020",1
-37.219196,149.78421,"1/4/2020",1
-37.219887,149.79039,"1/4/2020",1
-37.221222,149.802368,"1/4/2020",1
-37.222637,149.815094,"1/4/2020",1
-37.223362,149.821594,"1/4/2020",1
-37.228249,149.865585,"1/4/2020",1
-37.228958,149.871964,"1/4/2020",1
-37.236614,149.941223,"1/4/2020",1
-37.237301,149.947464,"1/4/2020",1
-37.237972,149.953552,"1/4/2020",1
-37.238678,149.959961,"1/4/2020",1
-37.239395,149.966446,"1/4/2020",1
-37.240131,149.973129,"1/4/2020",1
-37.242199,149.991989,"1/4/2020",1
-37.242889,149.998291,"1/4/2020",1
-37.155609,149.226471,"1/4/2020",1
-37.156292,149.23233,"1/4/2020",1
-37.156963,149.238113,"1/4/2020",1
-37.158287,149.249542,"1/4/2020",1
-37.160789,149.237411,"1/4/2020",1
-37.162815,149.254776,"1/4/2020",1
-37.163567,149.261215,"1/4/2020",1
-37.164318,149.267685,"1/4/2020",1
-37.165043,149.273895,"1/4/2020",1
-37.165741,149.279892,"1/4/2020",1
-37.166428,149.285812,"1/4/2020",1
-37.16713,149.29184,"1/4/2020",1
-37.167831,149.297882,"1/4/2020",1
-37.168526,149.303864,"1/4/2020",1
-37.169235,149.309967,"1/4/2020",1
-37.169941,149.316055,"1/4/2020",1
-37.170635,149.322037,"1/4/2020",1
-37.171291,149.327744,"1/4/2020",1
-37.171944,149.333389,"1/4/2020",1
-37.172596,149.339066,"1/4/2020",1
-37.180164,149.404694,"1/4/2020",1
-37.180878,149.410904,"1/4/2020",1
-37.181583,149.416992,"1/4/2020",1
-37.182266,149.422928,"1/4/2020",1
-37.18293,149.428757,"1/4/2020",1
-37.183613,149.434723,"1/4/2020",1
-37.184299,149.440659,"1/4/2020",1
-37.184975,149.446548,"1/4/2020",1
-37.185638,149.452362,"1/4/2020",1
-37.186298,149.458145,"1/4/2020",1
-37.186958,149.463928,"1/4/2020",1
-37.187626,149.469772,"1/4/2020",1
-37.188309,149.475739,"1/4/2020",1
-37.189014,149.481888,"1/4/2020",1
-37.189739,149.48819,"1/4/2020",1
-37.190453,149.494431,"1/4/2020",1
-37.191113,149.500244,"1/4/2020",1
-37.191742,149.505753,"1/4/2020",1
-37.192356,149.511185,"1/4/2020",1
-37.193058,149.517334,"1/4/2020",1
-37.194504,149.529999,"1/4/2020",1
-37.195156,149.535706,"1/4/2020",1
-37.195866,149.541931,"1/4/2020",1
-37.201546,149.591797,"1/4/2020",1
-37.202221,149.597809,"1/4/2020",1
-37.20293,149.604034,"1/4/2020",1
-37.203632,149.61026,"1/4/2020",1
-37.208439,149.652771,"1/4/2020",1
-37.209118,149.658798,"1/4/2020",1
-37.209793,149.66481,"1/4/2020",1
-37.211201,149.677246,"1/4/2020",1
-37.211937,149.683762,"1/4/2020",1
-37.212654,149.690109,"1/4/2020",1
-37.213348,149.696289,"1/4/2020",1
-37.214008,149.702179,"1/4/2020",1
-37.214676,149.708115,"1/4/2020",1
-37.215343,149.714066,"1/4/2020",1
-37.216022,149.720139,"1/4/2020",1
-37.216724,149.726364,"1/4/2020",1
-37.220325,149.758408,"1/4/2020",1
-37.221035,149.76474,"1/4/2020",1
-37.223145,149.7836,"1/4/2020",1
-37.224518,149.795853,"1/4/2020",1
-37.226589,149.814468,"1/4/2020",1
-37.227318,149.820953,"1/4/2020",1
-37.228027,149.827316,"1/4/2020",1
-37.228733,149.833664,"1/4/2020",1
-37.232231,149.865097,"1/4/2020",1
-37.159431,149.225754,"1/4/2020",1
-37.160114,149.231613,"1/4/2020",1
-37.161446,149.243057,"1/4/2020",1
-37.162117,149.24881,"1/4/2020",1
-37.17326,149.344788,"1/4/2020",1
-36.842201,146.703644,"1/4/2020",2
-37.165947,149.248123,"1/4/2020",1
-37.166641,149.254074,"1/4/2020",1
-37.167397,149.260513,"1/4/2020",1
-37.168888,149.273285,"1/4/2020",1
-37.169598,149.279327,"1/4/2020",1
-37.17028,149.285217,"1/4/2020",1
-37.170975,149.291199,"1/4/2020",1
-37.171677,149.297226,"1/4/2020",1
